Source,Target,Weight,Type
user_285177,user_203675,1,Undirected
user_29793,user_159523,1,Undirected
user_29793,user_99933,1,Undirected
user_64924,user_489249,1,Undirected
user_342891,user_211985,1,Undirected
user_342891,user_365149,1,Undirected
user_432626,user_163022,1,Undirected
user_432626,user_382869,1,Undirected
user_432626,user_425200,1,Undirected
user_38590,user_91432,1,Undirected
user_38590,user_431420,1,Undirected
user_38590,user_158998,1,Undirected
user_38590,user_402083,1,Undirected
user_38590,user_485491,1,Undirected
user_211985,user_365149,1,Undirected
user_214069,user_120581,1,Undirected
user_314959,user_384619,1,Undirected
user_314959,user_251057,1,Undirected
user_314959,user_338617,1,Undirected
user_163022,user_382869,1,Undirected
user_163022,user_425200,1,Undirected
user_384619,user_251057,1,Undirected
user_384619,user_338617,1,Undirected
user_384619,user_456367,1,Undirected
user_27440,user_186415,1,Undirected
user_251057,user_338617,1,Undirected
user_251057,user_22939,1,Undirected
user_251057,user_137705,1,Undirected
user_251057,user_25445,1,Undirected
user_251057,user_260434,1,Undirected
user_382869,user_425200,1,Undirected
user_91432,user_431420,1,Undirected
user_436217,user_6260,1,Undirected
user_33778,user_31372,1,Undirected
user_33778,user_22226,1,Undirected
user_201913,user_58477,1,Undirected
user_201913,user_280519,1,Undirected
user_253319,user_320970,1,Undirected
user_253319,user_407535,1,Undirected
user_444600,user_345711,1,Undirected
user_75125,user_161417,1,Undirected
user_75125,user_455962,1,Undirected
user_75125,user_204705,1,Undirected
user_456008,user_378437,1,Undirected
user_297058,user_48121,1,Undirected
user_297058,user_296285,1,Undirected
user_297058,user_159623,1,Undirected
user_297058,user_457664,1,Undirected
user_58477,user_280519,1,Undirected
user_433273,user_345495,1,Undirected
user_320970,user_407535,1,Undirected
user_436108,user_2715,1,Undirected
user_331132,user_474866,1,Undirected
user_331132,user_9672,1,Undirected
user_148985,user_407249,1,Undirected
user_148985,user_174569,1,Undirected
user_148985,user_150665,1,Undirected
user_148985,user_47175,1,Undirected
user_148985,user_175526,1,Undirected
user_161417,user_455962,1,Undirected
user_161417,user_204705,1,Undirected
user_31372,user_22226,1,Undirected
user_31372,user_260941,1,Undirected
user_280008,user_177475,1,Undirected
user_393100,user_248262,1,Undirected
user_393100,user_307074,1,Undirected
user_455962,user_204705,1,Undirected
user_248262,user_307074,1,Undirected
user_48121,user_296285,1,Undirected
user_48121,user_159623,1,Undirected
user_48121,user_457664,1,Undirected
user_474866,user_9672,1,Undirected
user_296285,user_159623,1,Undirected
user_296285,user_457664,1,Undirected
user_329641,user_458884,1,Undirected
user_329641,user_304382,1,Undirected
user_329641,user_374158,1,Undirected
user_329641,user_439168,1,Undirected
user_329641,user_320022,1,Undirected
user_116657,user_319509,1,Undirected
user_420768,user_355039,1,Undirected
user_74671,user_378191,1,Undirected
user_74671,user_153338,1,Undirected
user_74671,user_438397,1,Undirected
user_74671,user_116845,1,Undirected
user_74671,user_132022,1,Undirected
user_78023,user_123717,1,Undirected
user_78023,user_271072,1,Undirected
user_78023,user_301442,1,Undirected
user_78023,user_405167,1,Undirected
user_78023,user_67320,1,Undirected
user_166577,user_254423,1,Undirected
user_166577,user_122539,1,Undirected
user_166577,user_306278,1,Undirected
user_166577,user_137063,1,Undirected
user_166577,user_294406,1,Undirected
user_229249,user_486786,1,Undirected
user_229249,user_263294,1,Undirected
user_229249,user_99511,1,Undirected
user_229249,user_470492,1,Undirected
user_229249,user_151429,1,Undirected
user_229249,user_4059,1,Undirected
user_458884,user_304382,1,Undirected
user_458884,user_374158,1,Undirected
user_458884,user_439168,1,Undirected
user_458884,user_320022,1,Undirected
user_231222,user_468211,1,Undirected
user_231222,user_66265,1,Undirected
user_294138,user_44524,1,Undirected
user_12916,user_39764,1,Undirected
user_12916,user_226208,1,Undirected
user_12916,user_146733,1,Undirected
user_12916,user_308704,1,Undirected
user_12916,user_213437,1,Undirected
user_12916,user_325035,1,Undirected
user_12916,user_829,1,Undirected
user_12916,user_105490,1,Undirected
user_299706,user_443345,1,Undirected
user_299706,user_49496,1,Undirected
user_304382,user_374158,1,Undirected
user_304382,user_439168,1,Undirected
user_304382,user_320022,1,Undirected
user_486786,user_263294,1,Undirected
user_486786,user_99511,1,Undirected
user_486786,user_470492,1,Undirected
user_384948,user_329872,1,Undirected
user_384948,user_39925,1,Undirected
user_384948,user_140084,1,Undirected
user_384948,user_253182,1,Undirected
user_384948,user_424748,1,Undirected
user_263294,user_99511,1,Undirected
user_263294,user_470492,1,Undirected
user_329872,user_39925,1,Undirected
user_329872,user_140084,1,Undirected
user_329872,user_253182,1,Undirected
user_329872,user_424748,1,Undirected
user_39925,user_140084,1,Undirected
user_39925,user_253182,1,Undirected
user_39925,user_424748,1,Undirected
user_443345,user_49496,1,Undirected
user_443345,user_64731,1,Undirected
user_69745,user_155535,1,Undirected
user_481885,user_437812,1,Undirected
user_481885,user_418180,1,Undirected
user_481885,user_268050,1,Undirected
user_481885,user_175034,1,Undirected
user_481885,user_106275,1,Undirected
user_123717,user_271072,1,Undirected
user_123717,user_301442,1,Undirected
user_123717,user_405167,1,Undirected
user_123717,user_67320,1,Undirected
user_140084,user_253182,1,Undirected
user_140084,user_424748,1,Undirected
user_437812,user_418180,1,Undirected
user_437812,user_268050,1,Undirected
user_437812,user_175034,1,Undirected
user_437812,user_106275,1,Undirected
user_437812,user_152893,1,Undirected
user_437812,user_78044,1,Undirected
user_437812,user_206751,1,Undirected
user_271072,user_301442,1,Undirected
user_271072,user_405167,1,Undirected
user_271072,user_67320,1,Undirected
user_271072,user_465446,1,Undirected
user_271072,user_81857,1,Undirected
user_271072,user_488563,1,Undirected
user_336036,user_136431,1,Undirected
user_39764,user_360173,1,Undirected
user_418180,user_268050,1,Undirected
user_418180,user_175034,1,Undirected
user_418180,user_106275,1,Undirected
user_468211,user_66265,1,Undirected
user_119547,user_360010,1,Undirected
user_119547,user_341257,1,Undirected
user_387263,user_354739,1,Undirected
user_268050,user_175034,1,Undirected
user_268050,user_106275,1,Undirected
user_374158,user_439168,1,Undirected
user_374158,user_320022,1,Undirected
user_459387,user_440890,1,Undirected
user_459387,user_263210,1,Undirected
user_459387,user_49819,1,Undirected
user_459387,user_326544,1,Undirected
user_459387,user_98267,1,Undirected
user_59516,user_399239,1,Undirected
user_290759,user_176004,1,Undirected
user_290759,user_302530,1,Undirected
user_290759,user_279441,1,Undirected
user_290759,user_350888,1,Undirected
user_440890,user_263210,1,Undirected
user_440890,user_49819,1,Undirected
user_440890,user_326544,1,Undirected
user_176004,user_302530,1,Undirected
user_168489,user_426262,1,Undirected
user_263210,user_49819,1,Undirected
user_263210,user_326544,1,Undirected
user_263210,user_482061,1,Undirected
user_263210,user_3224,1,Undirected
user_263210,user_309157,1,Undirected
user_263210,user_264248,1,Undirected
user_387465,user_400081,1,Undirected
user_387465,user_367055,1,Undirected
user_170967,user_20802,1,Undirected
user_49819,user_326544,1,Undirected
user_49819,user_136007,1,Undirected
user_353697,user_331497,1,Undirected
user_353697,user_68922,1,Undirected
user_353697,user_114331,1,Undirected
user_331497,user_68922,1,Undirected
user_331497,user_114331,1,Undirected
user_11314,user_17111,1,Undirected
user_455687,user_35823,1,Undirected
user_455687,user_472548,1,Undirected
user_455687,user_180854,1,Undirected
user_455687,user_134279,1,Undirected
user_435491,user_13890,1,Undirected
user_70418,user_8054,1,Undirected
user_70418,user_300526,1,Undirected
user_70418,user_203108,1,Undirected
user_70418,user_392783,1,Undirected
user_279794,user_423193,1,Undirected
user_294124,user_401224,1,Undirected
user_294124,user_247373,1,Undirected
user_331344,user_468756,1,Undirected
user_31620,user_399500,1,Undirected
user_31620,user_386628,1,Undirected
user_32468,user_113715,1,Undirected
user_143477,user_199646,1,Undirected
user_143477,user_13627,1,Undirected
user_441987,user_33482,1,Undirected
user_305232,user_404909,1,Undirected
user_11748,user_272885,1,Undirected
user_51337,user_102104,1,Undirected
user_137877,user_406250,1,Undirected
user_462815,user_444923,1,Undirected
user_406670,user_60547,1,Undirected
user_406670,user_186596,1,Undirected
user_150191,user_32968,1,Undirected
user_150191,user_35482,1,Undirected
user_150191,user_105279,1,Undirected
user_102104,user_271871,1,Undirected
user_60547,user_186596,1,Undirected
user_186596,user_448593,1,Undirected
user_186596,user_420214,1,Undirected
user_186596,user_258028,1,Undirected
user_186596,user_68135,1,Undirected
user_186596,user_401987,1,Undirected
user_186596,user_441517,1,Undirected
user_186596,user_83885,1,Undirected
user_186596,user_236784,1,Undirected
user_191231,user_137004,1,Undirected
user_191231,user_354906,1,Undirected
user_191231,user_213808,1,Undirected
user_213053,user_172861,1,Undirected
user_125678,user_97035,1,Undirected
user_192044,user_488947,1,Undirected
user_192044,user_6543,1,Undirected
user_442519,user_27618,1,Undirected
user_442519,user_455316,1,Undirected
user_27618,user_455316,1,Undirected
user_174550,user_466985,1,Undirected
user_174550,user_406607,1,Undirected
user_113139,user_21556,1,Undirected
user_113139,user_107410,1,Undirected
user_113139,user_489837,1,Undirected
user_390623,user_126577,1,Undirected
user_116666,user_289826,1,Undirected
user_486065,user_359485,1,Undirected
user_486065,user_7613,1,Undirected
user_486065,user_438893,1,Undirected
user_486065,user_399287,1,Undirected
user_339179,user_296652,1,Undirected
user_339179,user_287237,1,Undirected
user_339179,user_175899,1,Undirected
user_339179,user_472137,1,Undirected
user_339179,user_118648,1,Undirected
user_28287,user_431397,1,Undirected
user_353183,user_287941,1,Undirected
user_395508,user_255316,1,Undirected
user_395508,user_27592,1,Undirected
user_238358,user_489238,1,Undirected
user_296652,user_287237,1,Undirected
user_255316,user_27592,1,Undirected
user_466985,user_406607,1,Undirected
user_196986,user_314046,1,Undirected
user_499577,user_139445,1,Undirected
user_499577,user_212980,1,Undirected
user_405297,user_197732,1,Undirected
user_228864,user_35269,1,Undirected
user_190110,user_68388,1,Undirected
user_190110,user_387662,1,Undirected
user_190110,user_369031,1,Undirected
user_190110,user_87604,1,Undirected
user_190110,user_81143,1,Undirected
user_190110,user_327546,1,Undirected
user_190110,user_328522,1,Undirected
user_68388,user_387662,1,Undirected
user_68388,user_369031,1,Undirected
user_239875,user_165275,1,Undirected
user_235806,user_246340,1,Undirected
user_235806,user_365188,1,Undirected
user_235806,user_26204,1,Undirected
user_310181,user_375192,1,Undirected
user_310181,user_67415,1,Undirected
user_310181,user_439296,1,Undirected
user_310181,user_182212,1,Undirected
user_409785,user_21814,1,Undirected
user_123685,user_54876,1,Undirected
user_123685,user_282043,1,Undirected
user_312690,user_499145,1,Undirected
user_312690,user_563,1,Undirected
user_389906,user_359479,1,Undirected
user_193951,user_488011,1,Undirected
user_193951,user_274732,1,Undirected
user_193951,user_429319,1,Undirected
user_193951,user_153416,1,Undirected
user_193951,user_26935,1,Undirected
user_193951,user_341640,1,Undirected
user_387662,user_369031,1,Undirected
user_197083,user_334321,1,Undirected
user_197083,user_203106,1,Undirected
user_499145,user_563,1,Undirected
user_499145,user_142317,1,Undirected
user_499145,user_456900,1,Undirected
user_563,user_81626,1,Undirected
user_563,user_293137,1,Undirected
user_51713,user_205599,1,Undirected
user_111135,user_235182,1,Undirected
user_471508,user_403058,1,Undirected
user_471508,user_223204,1,Undirected
user_471508,user_377556,1,Undirected
user_54876,user_282043,1,Undirected
user_246340,user_365188,1,Undirected
user_246340,user_26204,1,Undirected
user_365188,user_26204,1,Undirected
user_403058,user_223204,1,Undirected
user_403058,user_377556,1,Undirected
user_68923,user_436452,1,Undirected
user_446970,user_19585,1,Undirected
user_446970,user_48583,1,Undirected
user_446970,user_454163,1,Undirected
user_446970,user_399129,1,Undirected
user_164283,user_396652,1,Undirected
user_164283,user_355330,1,Undirected
user_164283,user_178943,1,Undirected
user_164283,user_94497,1,Undirected
user_164283,user_444305,1,Undirected
user_164283,user_483986,1,Undirected
user_437251,user_248545,1,Undirected
user_386933,user_315506,1,Undirected
user_386933,user_67244,1,Undirected
user_252489,user_336968,1,Undirected
user_252489,user_8390,1,Undirected
user_252489,user_168094,1,Undirected
user_252489,user_74103,1,Undirected
user_355104,user_150226,1,Undirected
user_76829,user_199281,1,Undirected
user_76829,user_148121,1,Undirected
user_19585,user_48583,1,Undirected
user_19585,user_454163,1,Undirected
user_19585,user_399129,1,Undirected
user_19585,user_483519,1,Undirected
user_19585,user_487985,1,Undirected
user_328634,user_10178,1,Undirected
user_430693,user_77912,1,Undirected
user_430693,user_72367,1,Undirected
user_235919,user_153242,1,Undirected
user_235919,user_70178,1,Undirected
user_235919,user_108450,1,Undirected
user_235919,user_265345,1,Undirected
user_281426,user_259934,1,Undirected
user_48583,user_454163,1,Undirected
user_48583,user_399129,1,Undirected
user_104026,user_87027,1,Undirected
user_104026,user_207526,1,Undirected
user_104026,user_264749,1,Undirected
user_104026,user_401934,1,Undirected
user_104026,user_274432,1,Undirected
user_104026,user_355166,1,Undirected
user_104026,user_26616,1,Undirected
user_104026,user_94371,1,Undirected
user_104026,user_57482,1,Undirected
user_104026,user_447406,1,Undirected
user_104026,user_263245,1,Undirected
user_104026,user_120917,1,Undirected
user_336968,user_8390,1,Undirected
user_336968,user_168094,1,Undirected
user_336968,user_74103,1,Undirected
user_47945,user_224338,1,Undirected
user_454163,user_399129,1,Undirected
user_353843,user_216759,1,Undirected
user_353843,user_51215,1,Undirected
user_353843,user_38510,1,Undirected
user_136285,user_158723,1,Undirected
user_136285,user_395510,1,Undirected
user_136285,user_425154,1,Undirected
user_199281,user_148121,1,Undirected
user_315506,user_67244,1,Undirected
user_158723,user_395510,1,Undirected
user_158723,user_425154,1,Undirected
user_395510,user_425154,1,Undirected
user_134207,user_295146,1,Undirected
user_134207,user_324460,1,Undirected
user_134207,user_357248,1,Undirected
user_295146,user_324460,1,Undirected
user_295146,user_357248,1,Undirected
user_324460,user_357248,1,Undirected
user_324460,user_14150,1,Undirected
user_473516,user_56543,1,Undirected
